,Betweenness,Degree,EigenVector,Closeness
39,0.006667683608034909,0.0016420361247947454,6.303742218935434e-10,0.030483610503307414
40,0.005750014309110039,0.0012315270935960591,1.3707411488629492e-11,0.026670275183790563
41,0.007050889892661096,0.0016420361247947454,8.598372565433147e-12,0.027705163763903428
42,0.0008779894952912396,0.0016420361247947454,1.450092500880122e-10,0.030275623268841742
43,0.006543115758285109,0.002052545155993432,6.507270643015828e-10,0.031822837611225945
44,0.021814838254779364,0.003284072249589491,1.787729767058582e-09,0.03283721209264611
45,0.0009384378456398517,0.0016420361247947454,2.525949753954129e-08,0.03349030306385195
46,0.0027322962804259892,0.0012315270935960591,2.766304632373605e-08,0.033202585683578305
47,0.0027137517246018186,0.0012315270935960591,9.675236681527227e-10,0.030184472987157103
48,0.004877748538419488,0.0016420361247947454,5.466719930522044e-07,0.03563546353582605
49,0.002764401208600972,0.0012315270935960591,6.506936333499684e-08,0.03431572606029873
50,0.003925732478982924,0.0012315270935960591,2.651097742425261e-07,0.03506547551164105
51,0.009654816287958657,0.0024630541871921183,9.56866117611666e-07,0.03554612377410591
52,0.0010241957979783918,0.0016420361247947454,1.099882823235683e-06,0.036280232014239765
53,0.005497582401508428,0.0016420361247947454,1.7199568895119272e-08,0.033342575712968475
54,0.07219767192237073,0.0012315270935960591,4.819886889480629e-09,0.0339236657079095
55,0.08671057726334037,0.0012315270935960591,1.5552231474555146e-09,0.03299956210560898
56,0.006047731284140604,0.0024630541871921183,3.757046454126845e-10,0.0316768574323473
57,0.0016204570052902561,0.0016420361247947454,7.151062549613886e-13,0.025657884800270692
58,0.0022911692455561848,0.0016420361247947454,4.56207632642864e-12,0.027608122910089402
59,0.00982513294571831,0.002052545155993432,1.1772792206409147e-11,0.028177901426584658
60,0.012053024031159827,0.002052545155993432,3.3851312054093644e-11,0.028948271239912043
61,0.03597711704218994,0.0012315270935960591,1.1601389758140275e-08,0.034273514276493354
62,0.03598082595335477,0.0012315270935960591,3.788164603712035e-08,0.03549609960169587
63,0.028661907717472377,0.0016420361247947454,1.50443350744445e-08,0.03496314535285376
64,0.04472817285888825,0.0016420361247947454,0.034825081547304064,0.040865766242218465
65,0.04361983261646745,0.0012315270935960591,0.001279215484558745,0.039943393015594186
66,0.04361612370530261,0.0012315270935960591,0.00039175580322177623,0.03839883663364122
67,0.02753457486886018,0.0012315270935960591,3.6871641491095554e-05,0.038037371277283585
68,0.046686489661896174,0.0016420361247947454,4.697198263871998e-05,0.03952631393903995
69,0.039514097964108715,0.0016420361247947454,1.624679269505003e-05,0.038018058984442854
70,0.00882071418490105,0.0012315270935960591,9.4693622925077e-11,0.027986360546286216
71,0.005013538487346459,0.0016420361247947454,1.0168845208142092e-11,0.02661901866994545
72,0.0008951730046499474,0.0012315270935960591,3.1142356308704808e-12,0.025924657069421382
73,0.0023474001922292684,0.0012315270935960591,2.351860353159654e-12,0.026970770951143922
74,0.002343691281064434,0.0012315270935960591,7.205892305726135e-13,0.026258182694593988
75,0.003136468874331111,0.0012315270935960591,1.433917969495218e-07,0.03628242941783228
76,0.008575316644014579,0.0012315270935960591,1.1557403354955846e-07,0.03576578010049077
77,0.005933602621289901,0.0012315270935960591,8.432920145443998e-11,0.029668348958242795
78,0.036754603493309654,0.0012315270935960591,1.3840491168190521e-06,0.04333576046900113
79,0.05459175628645837,0.0024630541871921183,5.649167275445647e-09,0.034501010822042266
80,0.036750894582144804,0.0012315270935960591,4.325466059384266e-07,0.041529415293640674
81,0.0012661240749918697,0.0024630541871921183,3.729470829701187e-11,0.02931804971996182
82,0.04244187553571488,0.003284072249589491,1.4405736981994656e-06,0.03621936006186011
83,0.005716587624688619,0.0016420361247947454,8.18001608636407e-11,0.02747926241829011
84,0.006686679303300729,0.0024630541871921183,3.0289875987925695e-11,0.025597857059359023
85,0.006130777730806361,0.0024630541871921183,1.4689767278786202e-09,0.029037375225551134
86,0.006858690883841655,0.0024630541871921183,3.842911955353771e-09,0.029870655010253055
87,0.0,0.0008210180623973727,7.58613783724356e-13,0.023215945855254036
88,0.00970744695799885,0.0024630541871921183,1.0441523276395851e-10,0.026944385512340935
89,0.01248574409259178,0.0016420361247947454,2.6580567899593495e-10,0.027661027908624194
90,0.0022591921223341703,0.0012315270935960591,6.649177894121672e-09,0.03369516408550447
91,0.0441399230482783,0.0024630541871921183,7.744531833314926e-09,0.034310321080392905
92,0.036169915474831706,0.0024630541871921183,2.1674798875913984e-08,0.034846708311337196
93,0.08037417736082325,0.003284072249589491,1.048396936958619e-08,0.03444100733923331
94,0.001215342753967692,0.0012315270935960591,1.6965459195735759e-74,0.0006157635467980296
95,0.01552882363854884,0.0016420361247947454,9.106892202860406e-11,0.026929850115899205
96,0.014962730153053208,0.0016420361247947454,3.1158309918326286e-11,0.02628324068591134
97,0.0044338816472334125,0.0016420361247947454,1.2978445040047212e-12,0.025309365763004802
98,0.0018030672159138864,0.0024630541871921183,8.206877159134301e-13,0.025118078364003517
99,0.0020255386546255733,0.0024630541871921183,1.3819370382772375e-12,0.025332109140633042
100,0.0056501473127367925,0.003284072249589491,8.17850033821984e-12,0.02435670783724491
101,0.011135029445379876,0.0024630541871921183,4.958922340218576e-08,0.035627515814388
102,0.04741507230684414,0.0016420361247947454,4.524870400096829e-06,0.03850991937919834
103,0.009432938305949018,0.003284072249589491,3.1424389456580854e-08,0.03508447228447047
104,0.0,0.0008210180623973727,9.623824149467253e-09,0.033886245667107136
105,0.0016207941790325137,0.0024630541871921183,3.0829735728701147e-12,0.02377406466591076
106,0.053018481845537146,0.0016420361247947454,5.28851110970632e-09,0.03295644440855048
107,0.000830508432849093,0.0016420361247947454,1.1996391243248424e-74,0.0013136288998357964
108,0.0018408535580435557,0.0016420361247947454,1.3653541325748835e-06,0.03607540090652774
109,0.0016760407152460102,0.0012315270935960591,1.734766759541087e-07,0.03448611444132983
110,0.0008085426339338398,0.0012315270935960591,3.547707459254563e-182,0.0005473453749315817
111,0.042584298195242336,0.0016420361247947454,1.1627309225391568e-11,0.026503309408389332
112,0.01102828662513121,0.0016420361247947454,1.9848760995560973e-05,0.03807061016225738
113,0.026841406804873357,0.0012315270935960591,3.453515253261191e-06,0.03226766053424473
114,0.05567890215820682,0.0012315270935960591,2.4189192961307034e-07,0.03334628781625283
115,0.0,0.0008210180623973727,6.81783431666631e-11,0.028756155911199004
116,0.02042410028712888,0.0016420361247947454,9.14732598168176e-09,0.024634154452683042
117,0.020127991721703344,0.003284072249589491,0.0006617135991580699,0.03447817496348786
118,0.06419217132967009,0.003284072249589491,0.0005215322024775668,0.037069371961826726
119,0.12254466144946807,0.0016420361247947454,0.00016614087481248664,0.03764416765293827
120,0.007474739128653821,0.0016420361247947454,0.0007060822673523566,0.03130031355138176
121,0.010241578952598838,0.002052545155993432,0.0004850677414099802,0.02859111544974799
122,0.0491310559747861,0.0012315270935960591,7.61032642503079e-08,0.03381785623615101
123,0.08152681809779098,0.0012315270935960591,1.845660489897509e-07,0.035925578032511916
124,0.08378738294514883,0.0012315270935960591,2.0678390923685895e-08,0.032489040494793155
125,0.0,0.00041050903119868636,8.180850111272784e-187,0.0
126,0.0038560706201268393,0.0012315270935960591,1.3754710391524595e-10,0.029188055200288446
127,0.03001251780234634,0.0016420361247947454,6.19093084108452e-09,0.031379835039451014
128,0.021042691534257463,0.0016420361247947454,5.4813903114138784e-08,0.03357053677812852
129,0.022004133789693785,0.0012315270935960591,6.011065043333702e-08,0.03518183184959886
130,0.057356596763751475,0.0016420361247947454,1.058302080107313e-06,0.03547297818787073
131,0.010815244955929025,0.0016420361247947454,6.742658185753425e-10,0.028380483283340984
132,0.08378367403398404,0.0012315270935960591,6.465681865130933e-09,0.031470091062797696
133,0.028044196467140754,0.0012315270935960591,0.00012031085202111369,0.03934846629684182
134,0.010327501384873925,0.0024630541871921183,0.1666835321867699,0.03649573844907517
135,0.004689552202386936,0.003284072249589491,0.27298411654850224,0.03567950510158849
136,0.0028212620777850524,0.0024630541871921183,0.16373770615917585,0.03537139193145387
137,0.008436443965012414,0.0024630541871921183,0.09910330902979939,0.03520198921113105
138,0.0009644174589058773,0.0024630541871921183,0.14137057645950227,0.03394000288402946
139,0.0039726009449168615,0.003284072249589491,0.24623724861734758,0.03491627376814151
140,0.0016152563492867914,0.0024630541871921183,0.17258259705617662,0.03660781000095454
141,0.00839170627603506,0.0024630541871921183,0.07086252318534136,0.03422602776192658
142,0.0010453922620416493,0.0024630541871921183,0.16257259504213362,0.034338347166312885
143,0.004600932024087685,0.003284072249589491,0.26429468320996896,0.03463015339141935
144,0.008739930197651744,0.0024630541871921183,0.1521482059809766,0.03563864361734929
145,0.0020002929090564506,0.0024630541871921183,0.10231799727788086,0.03346037261370272
146,0.0070815429139910215,0.0024630541871921183,0.08389552963746885,0.034660208635709136
147,0.0033750182714823154,0.003284072249589491,0.18121926888438192,0.033691373906616605
148,0.008597272607313902,0.0024630541871921183,0.02946408243560904,0.03338112902416315
149,0.01094250232208779,0.0016420361247947454,0.009721179732895057,0.03258757246854998
150,0.003127776958536418,0.0024630541871921183,0.03638754197807347,0.0354001330163763
151,0.001115867424291524,0.003284072249589491,0.04639539364827546,0.03513694850960451
152,0.002811125530412959,0.0024630541871921183,0.03619830156255253,0.03591857720034896
153,0.001687402303366112,0.0024630541871921183,0.013116539653647166,0.03474665685840518
154,0.0003236007064188123,0.0024630541871921183,0.014021677348206989,0.03361103370148377
155,0.011094043412783252,0.0024630541871921183,0.060855188162258766,0.036148873119700685
156,0.015346536558469057,0.003284072249589491,0.20134176360498504,0.03723527168716558
157,0.02172572532913428,0.0024630541871921183,0.1371308509786512,0.03884957689309769
158,0.0026612213785992007,0.0024630541871921183,0.011677099348288,0.033981878570086076
159,0.0011280572844083424,0.0024630541871921183,0.05286549110091225,0.032379284672411655
160,0.00874069843537653,0.003284072249589491,0.24481277890997474,0.03679726348494241
161,0.005026152649087188,0.0024630541871921183,0.1089136171228734,0.03722890796905799
162,0.010544097734312065,0.0024630541871921183,0.08900620474734759,0.036284627087623485
163,0.012911359754937584,0.0024630541871921183,0.14589489973641237,0.037505700657595786
164,0.004391465338670503,0.0024630541871921183,0.0455685836585171,0.036240176100855725
165,0.0015320072467651337,0.0024630541871921183,0.03157047050085965,0.03571726569398661
166,0.004988510605053894,0.0024630541871921183,0.08822670231433825,0.03794641313167073
167,0.004021582272553286,0.0024630541871921183,0.05970637306160692,0.03769865489234718
168,0.0034258488245130455,0.0024630541871921183,0.0417587879625194,0.036390429238108306
169,0.0037114024895567956,0.0024630541871921183,0.03066269108077178,0.03476530966880157
170,0.008861390526919078,0.0024630541871921183,0.064975832006854,0.03858060481117537
171,0.004270012739858087,0.0024630541871921183,0.04331458748294021,0.03718384574436274
172,0.0006626261005516987,0.0024630541871921183,0.04026212335560851,0.03613034082648491
173,0.00194162059664541,0.0024630541871921183,0.01059996927866717,0.03396935317501637
174,0.0017666813055339657,0.003284072249589491,0.038647635183598095,0.03442913061787835
175,0.006753899690698585,0.002052545155993432,0.009510803786925665,0.03603037717449296
176,0.011255119326545457,0.0024630541871921183,0.004334354322115344,0.03667504712041753
177,0.03870664842275033,0.0016420361247947454,0.002987003763633228,0.03652299607682838
178,0.02902933543286217,0.0024630541871921183,0.0010243321374951372,0.03803193771208938
179,0.006053027392182803,0.002052545155993432,0.0014533402544322084,0.036129796046689276
180,0.005683361232562758,0.0024630541871921183,0.003512413290339907,0.035465102770891
181,0.002464469776262245,0.002052545155993432,0.003929178434533392,0.035046499299593095
182,0.0010423494115285937,0.0024630541871921183,0.007500130323762205,0.03392318544082225
183,0.002192763801426738,0.002052545155993432,0.022328432731209203,0.03401999323639832
184,0.0447428098798455,0.003284072249589491,0.10914695001473873,0.03983051918436941
185,0.0019265329088498332,0.0024630541871921183,0.02848895765253438,0.03513694850960451
186,0.0008654482372379332,0.0024630541871921183,0.010222742293999302,0.03447619066519639
187,0.004047348912174997,0.0024630541871921183,0.030831772740807884,0.03557145280146788
188,0.0027298213921016752,0.0024630541871921183,0.03865439868799363,0.036001685827373224
189,0.0038081911005750694,0.0024630541871921183,0.009258559633071005,0.03542211222559322
190,0.0022620239851362575,0.0024630541871921183,0.012781296763129675,0.03424510445202269
191,0.002745869944145998,0.0024630541871921183,0.0184547978942481,0.034461315705178616
192,0.007348231119282667,0.003284072249589491,0.025088113327507853,0.034851269796847884
193,0.0016046402123788255,0.003284072249589491,0.03136798379383955,0.03455574116138097
194,0.0006482916281039553,0.0024630541871921183,0.02239138227181352,0.033784003096360704
195,0.0017948442216905711,0.0024630541871921183,0.023292316726662356,0.03409987624147888
196,0.000878374544074682,0.0024630541871921183,0.01988750068758766,0.034432099030226315
197,0.0018043928067096064,0.0024630541871921183,0.028577422060513964,0.034821894489514615
198,0.0024096603464177383,0.0024630541871921183,0.019549559990100926,0.034665222915852605
199,0.004705665279762975,0.0024630541871921183,0.06607170951488686,0.036769030868102126
200,0.01966844911650641,0.003284072249589491,0.04806085906231058,0.036159237684103396
201,0.037357761368458545,0.002052545155993432,0.017695562991525682,0.036145056093591775
202,0.07261116406354845,0.0016420361247947454,7.89829185555521e-07,0.03449554732177532
203,0.036171600838065504,0.0012315270935960591,5.560821843586085e-05,0.03195141216113928
204,0.004455079529976319,0.0016420361247947454,1.4357273701417933e-05,0.03323067390977963
205,0.04762058595236652,0.0016420361247947454,1.1566668349793152e-06,0.03286333306286231
206,0.04789569652506037,0.0012315270935960591,3.547607015876285e-07,0.03517201995702848
207,0.00425400750698918,0.0016420361247947454,2.715298381639627e-05,0.03185456653123395
208,0.002893554560497186,0.003284072249589491,6.970537311045904e-05,0.03210553103963983
209,0.0006131522206747509,0.0024630541871921183,3.988522743040841e-05,0.031128718088917057
210,0.001878473558312891,0.002052545155993432,0.00010033407444338312,0.03231683709994443
211,0.002648421774057316,0.0024630541871921183,0.00012697204129977942,0.03302002568126668
212,0.0025618842776745413,0.0024630541871921183,0.0002091337741048404,0.03402095927437073
213,0.005647050878484815,0.0024630541871921183,0.00026630668239485396,0.03489847516949184
214,0.005016873888631593,0.003284072249589491,0.00028955993678731596,0.03340206871785103
215,0.007580490248579392,0.003284072249589491,0.00019501314247628455,0.033086593717464266
216,0.0020913071626364028,0.002052545155993432,3.0743621862226936e-07,0.030786758535962272
217,0.0043983384945691555,0.0016420361247947454,4.988717534424336e-05,0.03287911583210954
218,0.002581764074996296,0.0024630541871921183,0.0001357296537625381,0.03384460520081469
219,0.012674886980223312,0.0024630541871921183,0.000524656057152008,0.036084636522084206
220,0.13782330403181828,0.002052545155993432,7.698039146820735e-06,0.039500901792131345
221,0.1073118603794957,0.0016420361247947454,0.00013823083491881487,0.04089156973979452
222,0.058131998547565344,0.0024630541871921183,0.0006911687958640227,0.039190150855589925
223,0.013100412642084938,0.0024630541871921183,0.00026116863564964353,0.037784852460143806
224,0.008915595180801837,0.0012315270935960591,1.5147380201229111e-05,0.035902431842682596
225,0.004327683949433315,0.0024630541871921183,9.46988400901647e-05,0.03213782646779704
226,0.000499172571172569,0.0016420361247947454,4.3546278859693e-05,0.031044428368367943
227,0.0039652454272152485,0.0016420361247947454,1.8946484685913764e-05,0.031379835039451014
228,0.0024738068873865248,0.003284072249589491,5.0542438839032995e-05,0.0315459096291698
229,0.003590255527881616,0.003284072249589491,7.063465868333642e-05,0.031822837611225945
230,0.011467150678411205,0.0024630541871921183,0.00033370262283782175,0.03410570055101242
231,0.02343664999541595,0.0016420361247947454,1.056905620628269e-06,0.033479540646525544
232,0.02400335376893526,0.0012315270935960591,3.4478883967869145e-08,0.03304279277428023
233,0.005610555588904492,0.0012315270935960591,5.456154969106778e-06,0.033822629735513865
234,0.010575525017625093,0.0024630541871921183,4.260805980300654e-05,0.03392030412384422
235,0.014156930833831594,0.003284072249589491,0.0001033209194226601,0.034210879393676265
236,0.009906479954140734,0.0024630541871921183,0.0008507680327768471,0.03514261708923618
237,0.00902184120996896,0.0012315270935960591,4.833095852561061e-05,0.03300274366245409
238,0.043795878689011275,0.0016420361247947454,1.8001947519034003e-06,0.03313463415582277
239,0.008611243367639488,0.003284072249589491,2.553680760790704e-05,0.03391886364889417
240,0.0004693163307722357,0.0024630541871921183,3.664986605938265e-05,0.03056059029949468
241,0.006025129161528672,0.0016420361247947454,4.3314569625943125e-06,0.03488272584307459
242,0.005601738428154469,0.003284072249589491,1.3672715209239423e-05,0.03426420241967168
243,0.01788118356497707,0.0024630541871921183,0.0001894528439404196,0.03457019900469579
244,0.008597242111510715,0.0024630541871921183,1.8590735198744361e-07,0.02850336882464349
245,0.006006518859351248,0.0024630541871921183,8.154073351342948e-08,0.026971681715583964
246,0.0,0.0008210180623973727,1.501487254087688e-11,0.023216395733092525
247,0.0005052924809718089,0.0016420361247947454,2.641407484572094e-10,0.02497929866368325
248,0.030977311087508747,0.0016420361247947454,3.9230734220148764e-10,0.027764874552298667
249,0.02626482125697414,0.0016420361247947454,3.1775486191723703e-09,0.031839328757241485
250,0.04184840860808592,0.0016420361247947454,3.765889576416456e-07,0.034339331369215374
251,0.02287414726970636,0.002052545155993432,3.800050426196199e-05,0.03146554527277655
252,0.0024244477937036177,0.0016420361247947454,1.2921891861425025e-49,0.0012315270935960591
253,0.006640003051199349,0.0016420361247947454,5.2638170512695705e-05,0.026265378373241836
254,0.006225616521964714,0.0016420361247947454,1.8241145645152094e-05,0.02559293576156708
255,0.007702645274352105,0.0016420361247947454,1.7963669488124112e-07,0.02916425315675904
256,0.0015982484796059836,0.0016420361247947454,1.181748574718602e-08,0.0268219329678123
257,0.020484446067188078,0.0016420361247947454,4.841346848717484e-10,0.03097580282864263
258,0.009561814837923021,0.0024630541871921183,1.480001806056864e-09,0.032597325510318326
259,0.009229421142345378,0.0012315270935960591,3.121873417851598e-09,0.033481879714004965
260,0.08152310918662613,0.0012315270935960591,5.7563787703695226e-08,0.0346832863434869
261,0.009477512575680793,0.0016420361247947454,5.292950205313222e-10,0.03164297396649032
262,0.020102086866537854,0.0012315270935960591,8.517038850989175e-09,0.03398139665332387
263,0.046324423259064614,0.0016420361247947454,1.019856923183345e-09,0.03263639612656605
264,0.025371694849810927,0.002052545155993432,3.801878540851117e-09,0.024185844817583797
265,0.01453640972566383,0.002052545155993432,1.2078028040614349e-09,0.02310491190277008
266,0.003347727163652136,0.0024630541871921183,3.940022697804704e-11,0.020777311305451327
267,0.012156874607798192,0.002052545155993432,3.178795903114298e-11,0.021209685360588443
268,0.014180981597698978,0.0024630541871921183,2.636406322586058e-10,0.0226072421584142
269,0.030161333752742856,0.0012315270935960591,7.526639235810498e-09,0.024644795775008017
270,0.011334867733277855,0.0016420361247947454,1.0102487693031626e-09,0.023604738391643152
271,0.0071099503899190505,0.0012315270935960591,3.1193270489011e-11,0.022048291315744487
272,0.03208025695467838,0.0016420361247947454,2.406226246288895e-08,0.025270928860381143
273,0.09032039348391031,0.0012315270935960591,2.332032701653706e-08,0.032708120553276446
274,0.03222283734570671,0.0012315270935960591,0.005419209190130929,0.03488272584307459
275,0.06633444695638853,0.0012315270935960591,7.146142240348681e-09,0.031675601195189224
276,0.11587996387507998,0.0012315270935960591,7.752795905333742e-05,0.035813891184833635
277,0.008625556058438259,0.0016420361247947454,7.982017990957025e-13,0.023966914757371418
278,0.009010777058967622,0.0012315270935960591,2.5264470749294425e-13,0.02343276454044691
279,0.03907407056402426,0.003284072249589491,3.972805086724938e-09,0.03026338714036247
280,0.04705279166029592,0.003284072249589491,1.0131723089115495e-08,0.03284801573214086
281,0.03244388467022526,0.0016420361247947454,5.004710224320973e-09,0.03279406850715753
282,0.0,0.0008210180623973727,2.066387280837215e-09,0.03041280656460983
283,0.02669456751848085,0.002052545155993432,3.340988938383445e-09,0.030483998315766113
284,0.024761211823248346,0.002052545155993432,6.7200525012129795e-09,0.03137449365106097
285,0.005891061372648807,0.0024630541871921183,2.2102678593793573e-09,0.028593503700582088
286,0.02653804759807764,0.0012315270935960591,1.645348682388115e-08,0.03219612226717832
287,0.013753031734604054,0.0016420361247947454,2.2573662572170926e-09,0.030157500517430994
288,0.02154141213231445,0.0016420361247947454,3.847409511527607e-07,0.03456670807288632
289,0.01728985541992784,0.003284072249589491,4.336232410530483e-09,0.030442558265204096
290,0.01446957229665511,0.003284072249589491,4.723776653883271e-10,0.028739945350018947
291,0.0445028705641124,0.0012315270935960591,2.0754886457598588e-09,0.031948004101390357
292,0.0006126015383289772,0.0012315270935960591,3.9208040724252267e-10,0.028750290406177763
293,0.026122048768163854,0.002052545155993432,4.4736311001352796e-10,0.030070454961567163
294,0.002762530600109683,0.0024630541871921183,1.2367287634267555e-09,0.027077443454425542
295,0.0034313226319039563,0.0024630541871921183,1.122954470296978e-09,0.02706306983976146
296,0.005262310287047397,0.0024630541871921183,1.8915682860554564e-09,0.028578157617685753
297,0.029295624396687286,0.0024630541871921183,2.282651495480716e-09,0.029390690359293488
298,0.009611875774896491,0.0024630541871921183,1.7447215827005598e-09,0.028043680113436633
299,0.00926394329939097,0.0024630541871921183,2.4656679092952535e-09,0.02883574862645438
300,0.030866246016719782,0.003284072249589491,3.3500858927837672e-09,0.03005499088895065
301,0.00991855914571043,0.0024630541871921183,2.3599475624007037e-09,0.028463754007489392
302,0.01816591806651553,0.003284072249589491,3.7621983150022914e-09,0.029276855074989058
303,0.02809811442576303,0.0024630541871921183,3.5646166426876636e-09,0.030119971385630884
304,0.01036000268538961,0.0024630541871921183,3.215717274687211e-09,0.029411975151437716
305,0.001084268476702307,0.0024630541871921183,6.777072881483262e-10,0.025686765186017747
306,0.0010017025249005778,0.0024630541871921183,8.57585569777362e-10,0.026359282359549412
307,0.004216969055829859,0.0024630541871921183,1.3259635714613389e-09,0.0277948265681365
308,0.0006712959471889023,0.0024630541871921183,6.209846029188995e-10,0.02506736343734613
309,0.002800401005403972,0.0024630541871921183,5.756426051914967e-10,0.026339868789091902
310,0.001850043108797758,0.0024630541871921183,4.0816794124165597e-10,0.025671629261214277
311,0.0011870007539465555,0.0024630541871921183,4.0049316012272997e-10,0.02470578013375345
312,0.0010700984277695592,0.0016420361247947454,2.671313809693293e-10,0.025049543719879146
313,0.00042411061771764505,0.0024630541871921183,8.024455391070875e-10,0.025707433870253725
314,0.0027206773226914364,0.0024630541871921183,3.237000123791189e-10,0.024967586079258103
315,0.002150882814660948,0.0024630541871921183,9.54361856882616e-10,0.026381047942975036
316,0.0064916608528933885,0.0024630541871921183,6.610710895267665e-10,0.027034673356565606
317,0.03365980896492362,0.0024630541871921183,1.2069085593335035e-09,0.028561466161421772
318,0.006582798642028969,0.0012315270935960591,1.694680767127364e-08,0.03288949562298373
319,0.008193893632436423,0.0012315270935960591,5.195154678645606e-10,0.030772129804444437
320,0.10195611474740744,0.0012315270935960591,7.271376282335315e-06,0.03340812285444871
321,0.026826456588005646,0.0012315270935960591,2.3984400455145183e-07,0.03691915941655208
322,0.10599001142870743,0.0016420361247947454,2.5293382122277115e-06,0.03759632540892584
323,0.034685640923913595,0.0012315270935960591,7.779669007225797e-07,0.0378894104080024
324,0.10643468802516141,0.0024630541871921183,1.1273968645188575e-07,0.03715213662261969
325,0.0012102851478338274,0.0012315270935960591,3.4650890539808143e-180,0.0006157635467980296
326,0.001228879209326504,0.0012315270935960591,8.482729597867879e-75,0.0011465941905894343
327,0.05092821974027812,0.0012315270935960591,5.31488969925955e-07,0.04049216242416655
328,0.0,0.00041050903119868636,8.180850111272784e-187,0.0
329,0.002663710137789356,0.0016420361247947454,5.370551568388321e-06,0.028837136745724426
330,0.05005309432779676,0.0028735632183908046,7.466095741248277e-06,0.028911247630459453
331,0.04678317051217191,0.0016420361247947454,9.61700589608559e-07,0.029892268009137718
332,0.002600226484603369,0.0016420361247947454,6.450653245651672e-07,0.02566970415028474
333,0.0009317442665423223,0.0016420361247947454,9.554235353658512e-11,0.02695317492055747
334,0.0005205608878591206,0.0012315270935960591,3.0381429622743784e-11,0.026240929141341737
335,0.00046068870745997814,0.0016420361247947454,2.0187633809508994e-10,0.024973050584809583
336,0.0016204570052902561,0.0016420361247947454,1.2205365025128388e-10,0.024355717546019392
337,0.0008105656763873857,0.0016420361247947454,4.535638427351091e-11,0.023772649472815908
338,0.00012756975337455527,0.0016420361247947454,1.5410843465772733e-10,0.02437876266532857
339,0.003522452095137671,0.0024630541871921183,4.568585901391951e-10,0.025603053816286952
340,0.004507455091747579,0.0024630541871921183,8.584928419091696e-10,0.026273154137107516
341,0.005435577622721453,0.0024630541871921183,1.6892123936497458e-09,0.02782032048777986
